user_id,month,aum_usd,aum_idr
12843707,2025-10-01 00:00:00,6.79,110677
12660111,2025-10-01 00:00:00,224.71,3662773
13330645,2025-10-01 00:00:00,198.67,3238321
12840673,2025-10-01 00:00:00,45.88,747844
12865575,2025-10-01 00:00:00,432.41,7048283
13330744,2025-10-01 00:00:00,535.27,8724901
13316194,2025-10-01 00:00:00,288.15,4696845
12968120,2025-10-01 00:00:00,36.79,599677
12841207,2025-10-01 00:00:00,1595.08,25999804
13123703,2025-10-01 00:00:00,195.08,3179804
12704162,2025-10-01 00:00:00,81.01,1320463
12652206,2025-10-01 00:00:00,931.99,15191437
13392554,2025-10-01 00:00:00,2343.13,38193019
12687626,2025-10-01 00:00:00,816.14,13303082
13159465,2025-10-01 00:00:00,196.85,3208655
13521443,2025-10-01 00:00:00,84.11,1370993
13536364,2025-10-01 00:00:00,325.91,5312333
12971454,2025-10-01 00:00:00,8594.44,140089372
13494940,2025-10-01 00:00:00,758.31,12360453
12917216,2025-10-01 00:00:00,184.21,3002623
13352611,2025-10-01 00:00:00,226.84,3697492
13122896,2025-10-01 00:00:00,269.9,4399370
13508963,2025-10-01 00:00:00,328.4,5352920
13230350,2025-10-01 00:00:00,275.85,4496355
13447133,2025-10-01 00:00:00,620.74,10118062
13323177,2025-10-01 00:00:00,64.93,1058359
13042152,2025-10-01 00:00:00,1237.53,20171739
12821958,2025-10-01 00:00:00,143.94,2346222
12912208,2025-10-01 00:00:00,115.67,1885421
13636393,2025-10-01 00:00:00,715.64,11664932
12644809,2025-10-01 00:00:00,182.47,2974261
13614204,2025-10-01 00:00:00,1173.53,19128539
12703253,2025-10-01 00:00:00,332.54,5420402
12849077,2025-10-01 00:00:00,31.68,516384
13378640,2025-10-01 00:00:00,273.04,4450552
13668547,2025-10-01 00:00:00,989.83,16134229
13633421,2025-10-01 00:00:00,528.97,8622211
12952739,2025-10-01 00:00:00,588.1,9586030
13548162,2025-10-01 00:00:00,56.32,918016
13329721,2025-10-01 00:00:00,355.21,5789923
13309596,2025-10-01 00:00:00,93.8,1528940
13200666,2025-10-01 00:00:00,109.59,1786317
13151132,2025-10-01 00:00:00,56.82,926166
12834486,2025-10-01 00:00:00,297.65,4851695
13460534,2025-10-01 00:00:00,204.92,3340196
13269702,2025-10-01 00:00:00,2236.35,36452505
13306230,2025-10-01 00:00:00,6.35,103505
12746796,2025-10-01 00:00:00,44.01,717363
13446081,2025-10-01 00:00:00,40.39,658357
12959555,2025-10-01 00:00:00,5,81500
13566336,2025-10-01 00:00:00,795.37,12964531
12887020,2025-10-01 00:00:00,3192.04,52030252
12724665,2025-10-01 00:00:00,392.17,6392371
13230655,2025-10-01 00:00:00,52.82,860966
12815396,2025-10-01 00:00:00,243.66,3971658
12751636,2025-10-01 00:00:00,271.09,4418767
13627395,2025-10-01 00:00:00,345.13,5625619
12648923,2025-10-01 00:00:00,598.61,9757343
12873746,2025-10-01 00:00:00,103.27,1683301
12733087,2025-10-01 00:00:00,439.05,7156515
12926923,2025-10-01 00:00:00,63.87,1041081
13241044,2025-10-01 00:00:00,9.16,149308
12653401,2025-10-01 00:00:00,410.39,6689357
12738185,2025-10-01 00:00:00,154.04,2510852
13536061,2025-10-01 00:00:00,100.23,1633749
12644621,2025-10-01 00:00:00,1930.79,31471877
12783509,2025-10-01 00:00:00,28.6,466180
13038394,2025-10-01 00:00:00,7377.67,120256021
13531439,2025-10-01 00:00:00,1353.07,22055041
12935107,2025-10-01 00:00:00,61.22,997886
12685447,2025-10-01 00:00:00,382.14,6228882
12969141,2025-10-01 00:00:00,1184.75,19311425
13180198,2025-10-01 00:00:00,336.97,5492611
13048855,2025-10-01 00:00:00,232.63,3791869
12642635,2025-10-01 00:00:00,23.82,388266
13479490,2025-10-01 00:00:00,256.77,4185351
13229351,2025-10-01 00:00:00,443.74,7232962
12865226,2025-10-01 00:00:00,870.2,14184260
13257453,2025-10-01 00:00:00,73.81,1203103
12644870,2025-10-01 00:00:00,780.51,12722313
13107140,2025-10-01 00:00:00,53.1,865530
13041189,2025-10-01 00:00:00,293.46,4783398
12872763,2025-10-01 00:00:00,48.07,783541
13496626,2025-10-01 00:00:00,5141.46,83805798
13504660,2025-10-01 00:00:00,464.56,7572328
13352897,2025-10-01 00:00:00,25.81,420703
12855331,2025-10-01 00:00:00,107.36,1749968
12866228,2025-10-01 00:00:00,134.65,2194795
13220015,2025-10-01 00:00:00,54.73,892099
13098102,2025-10-01 00:00:00,156.97,2558611
13547455,2025-10-01 00:00:00,12.8,208640
13363410,2025-10-01 00:00:00,5,81500
13103660,2025-10-01 00:00:00,299.31,4878753
12700353,2025-10-01 00:00:00,493.13,8038019
12844139,2025-10-01 00:00:00,41.72,680036
13525042,2025-10-01 00:00:00,92.86,1513618
13278143,2025-10-01 00:00:00,573.54,9348702
13459011,2025-10-01 00:00:00,499.85,8147555
12951566,2025-10-01 00:00:00,707.41,11530783
13253547,2025-10-01 00:00:00,1053.02,17164226
12858016,2025-10-01 00:00:00,120.47,1963661
13025771,2025-10-01 00:00:00,1627.38,26526294
13644085,2025-10-01 00:00:00,17.64,287532
12861521,2025-10-01 00:00:00,333.18,5430834
13652822,2025-10-01 00:00:00,728.39,11872757
12816624,2025-10-01 00:00:00,819.64,13360132
13641291,2025-10-01 00:00:00,18.02,293726
13516641,2025-10-01 00:00:00,278.16,4534008
12855871,2025-10-01 00:00:00,37.53,611739
13446279,2025-10-01 00:00:00,316.01,5150963
13490023,2025-10-01 00:00:00,22703.38,370065094
12751497,2025-10-01 00:00:00,206.9,3372470
13328771,2025-10-01 00:00:00,572.95,9339085
13558101,2025-10-01 00:00:00,126.79,2066677
13519580,2025-10-01 00:00:00,219.72,3581436
13482929,2025-10-01 00:00:00,1037.38,16909294
13221834,2025-10-01 00:00:00,271.24,4421212
13244692,2025-10-01 00:00:00,74.44,1213372
12929035,2025-10-01 00:00:00,29.42,479546
13291269,2025-10-01 00:00:00,63.14,1029182
13030787,2025-10-01 00:00:00,19.2,312960
12763030,2025-10-01 00:00:00,24.92,406196
13029188,2025-10-01 00:00:00,3619.46,58997198
13013344,2025-10-01 00:00:00,308.58,5029854
13374825,2025-10-01 00:00:00,174.83,2849729
13091953,2025-10-01 00:00:00,5.16,84108
12726353,2025-10-01 00:00:00,29.77,485251
13546598,2025-10-01 00:00:00,296.55,4833765
12836993,2025-10-01 00:00:00,20.78,338714
12747156,2025-10-01 00:00:00,984.62,16049306
13147827,2025-10-01 00:00:00,176.97,2884611
13055664,2025-10-01 00:00:00,227.21,3703523
13381719,2025-10-01 00:00:00,49.05,799515
12643028,2025-10-01 00:00:00,248.09,4043867
13026546,2025-10-01 00:00:00,409.88,6681044
13011305,2025-10-01 00:00:00,1065.18,17362434
12820731,2025-10-01 00:00:00,557.64,9089532
13073243,2025-10-01 00:00:00,78.04,1272052
13298604,2025-10-01 00:00:00,40.42,658846
13402664,2025-10-01 00:00:00,165.78,2702214
13349323,2025-10-01 00:00:00,445.15,7255945
13512943,2025-10-01 00:00:00,240.71,3923573
13615063,2025-10-01 00:00:00,42.68,695684
13460675,2025-10-01 00:00:00,250.64,4085432
13521504,2025-10-01 00:00:00,170.48,2778824
12977041,2025-10-01 00:00:00,129.75,2114925
13015749,2025-10-01 00:00:00,127.83,2083629
12662523,2025-10-01 00:00:00,345.87,5637681
13669645,2025-10-01 00:00:00,103.13,1681019
13651825,2025-10-01 00:00:00,1860.92,30332996
13156576,2025-10-01 00:00:00,11.29,184027
13319708,2025-10-01 00:00:00,68.78,1121114
13457604,2025-10-01 00:00:00,103.98,1694874
12929058,2025-10-01 00:00:00,23.92,389896
12973890,2025-10-01 00:00:00,2571.95,41922785
13399400,2025-10-01 00:00:00,95.58,1557954
13521728,2025-10-01 00:00:00,182.7,2978010
12773482,2025-10-01 00:00:00,1046.55,17058765
12767963,2025-10-01 00:00:00,91.48,1491124
13154910,2025-10-01 00:00:00,1155.83,18840029
13140170,2025-10-01 00:00:00,159.96,2607348
13124788,2025-10-01 00:00:00,1089.54,17759502
13096086,2025-10-01 00:00:00,406.22,6621386
13621779,2025-10-01 00:00:00,459.01,7481863
12995144,2025-10-01 00:00:00,1331.57,21704591
13515200,2025-10-01 00:00:00,109.74,1788762
13230560,2025-10-01 00:00:00,184.15,3001645
13638509,2025-10-01 00:00:00,126.05,2054615
13603162,2025-10-01 00:00:00,143.6,2340680
12664800,2025-10-01 00:00:00,1516.22,24714386
13444885,2025-10-01 00:00:00,43.97,716711
13275520,2025-10-01 00:00:00,919.97,14995511
13540405,2025-10-01 00:00:00,200.01,3260163
12744863,2025-10-01 00:00:00,51.16,833908
12948075,2025-10-01 00:00:00,81.97,1336111
12955169,2025-10-01 00:00:00,2165.89,35304007
13661647,2025-10-01 00:00:00,108.41,1767083
13653274,2025-10-01 00:00:00,1232.62,20091706
12856365,2025-10-01 00:00:00,474.99,7742337
13485008,2025-10-01 00:00:00,218.4,3559920
13581113,2025-10-01 00:00:00,162.18,2643534
12828440,2025-10-01 00:00:00,487.95,7953585
13172639,2025-10-01 00:00:00,716.28,11675364
13615129,2025-10-01 00:00:00,160.06,2608978
13455667,2025-10-01 00:00:00,228.83,3729929
13024494,2025-10-01 00:00:00,54.1,881830
13114150,2025-10-01 00:00:00,1384.54,22568002
13654857,2025-10-01 00:00:00,16,260800
12842104,2025-10-01 00:00:00,339.28,5530264
12940873,2025-10-01 00:00:00,87.85,1431955
13341815,2025-10-01 00:00:00,690.61,11256943
12805193,2025-10-01 00:00:00,38.98,635374
13155379,2025-10-01 00:00:00,1529.2,24925960
13317191,2025-10-01 00:00:00,528.35,8612105
12836416,2025-10-01 00:00:00,187.55,3057065
12897939,2025-10-01 00:00:00,170.01,2771163
13516680,2025-10-01 00:00:00,1853.35,30209605
13617830,2025-10-01 00:00:00,30.09,490467
12918343,2025-10-01 00:00:00,54.75,892425
13113895,2025-10-01 00:00:00,683.18,11135834
12869994,2025-10-01 00:00:00,53.49,871887
13490070,2025-10-01 00:00:00,689.51,11239013
13390490,2025-10-01 00:00:00,64.04,1043852
13334191,2025-10-01 00:00:00,17.5,285250
12679842,2025-10-01 00:00:00,813.49,13259887
13578991,2025-10-01 00:00:00,8656.29,141097527
12932889,2025-10-01 00:00:00,478.01,7791563
13323069,2025-10-01 00:00:00,47.75,778325
13271864,2025-10-01 00:00:00,1076.59,17548417
12912774,2025-10-01 00:00:00,81.53,1328939
13566935,2025-10-01 00:00:00,135.11,2202293
12672209,2025-10-01 00:00:00,53.62,874006
13399950,2025-10-01 00:00:00,794.68,12953284
13669010,2025-10-01 00:00:00,48.89,796907
13263792,2025-10-01 00:00:00,46.97,765611
12924911,2025-10-01 00:00:00,79.52,1296176
12775975,2025-10-01 00:00:00,714.6,11647980
13281907,2025-10-01 00:00:00,24.08,392504
12799658,2025-10-01 00:00:00,17.41,283783
13541999,2025-10-01 00:00:00,117.78,1919814
12790103,2025-10-01 00:00:00,200.38,3266194
12974775,2025-10-01 00:00:00,10896.19,177607897
13305349,2025-10-01 00:00:00,335.96,5476148
13463424,2025-10-01 00:00:00,981.29,15995027
12930651,2025-10-01 00:00:00,617.07,10058241
13607086,2025-10-01 00:00:00,8.24,134312
13584384,2025-10-01 00:00:00,118.82,1936766
12903791,2025-10-01 00:00:00,270.57,4410291
13231312,2025-10-01 00:00:00,162.72,2652336
13189338,2025-10-01 00:00:00,287.95,4693585
13330546,2025-10-01 00:00:00,2636.27,42971201
13522028,2025-10-01 00:00:00,1222.26,19922838
13471334,2025-10-01 00:00:00,86.54,1410602
12758025,2025-10-01 00:00:00,1907.87,31098281
13024891,2025-10-01 00:00:00,201.63,3286569
13140532,2025-10-01 00:00:00,5869.73,95676599
13448184,2025-10-01 00:00:00,70.68,1152084
13557744,2025-10-01 00:00:00,630.99,10285137
12678882,2025-10-01 00:00:00,629.69,10263947
13391303,2025-10-01 00:00:00,1369.8,22327740
13653878,2025-10-01 00:00:00,266.03,4336289
13521302,2025-10-01 00:00:00,4425.91,72142333
12909250,2025-10-01 00:00:00,274.38,4472394
12926709,2025-10-01 00:00:00,142.43,2321609
12651512,2025-10-01 00:00:00,161.77,2636851
12909087,2025-10-01 00:00:00,109.77,1789251
13289459,2025-10-01 00:00:00,40.24,655912
12831371,2025-10-01 00:00:00,1277.55,20824065
13224149,2025-10-01 00:00:00,519.94,8475022
12980910,2025-10-01 00:00:00,619.53,10098339
12930018,2025-10-01 00:00:00,37.49,611087
13133095,2025-10-01 00:00:00,156.58,2552254
12976809,2025-10-01 00:00:00,261.9,4268970
12921815,2025-10-01 00:00:00,847.68,13817184
13660798,2025-10-01 00:00:00,158.35,2581105
13058895,2025-10-01 00:00:00,1772.35,28889305
12768680,2025-10-01 00:00:00,211.8,3452340
12982369,2025-10-01 00:00:00,194.66,3172958
12915377,2025-10-01 00:00:00,134.02,2184526
13227571,2025-10-01 00:00:00,1043.99,17017037
13026679,2025-10-01 00:00:00,12.09,197067
13472973,2025-10-01 00:00:00,311.51,5077613
13465166,2025-10-01 00:00:00,10.46,170498
12901811,2025-10-01 00:00:00,59.46,969198
12862518,2025-10-01 00:00:00,246.49,4017787
12729092,2025-10-01 00:00:00,7134.51,116292513
13056216,2025-10-01 00:00:00,4998.07,81468541
13142459,2025-10-01 00:00:00,2306.09,37589267
13495422,2025-10-01 00:00:00,1007.49,16422087
12755475,2025-10-01 00:00:00,727.98,11866074
13134459,2025-10-01 00:00:00,34.03,554689
12847107,2025-10-01 00:00:00,479.83,7821229
12975157,2025-10-01 00:00:00,717.14,11689382
13357763,2025-10-01 00:00:00,28.06,457378
13108037,2025-10-01 00:00:00,234.68,3825284
12882078,2025-10-01 00:00:00,787.41,12834783
13228403,2025-10-01 00:00:00,1130.2,18422260
12941904,2025-10-01 00:00:00,183.76,2995288
13650555,2025-10-01 00:00:00,2991.6,48763080
13417745,2025-10-01 00:00:00,108.09,1761867
12642897,2025-10-01 00:00:00,156.69,2554047
12982526,2025-10-01 00:00:00,66.59,1085417
13173051,2025-10-01 00:00:00,65.27,1063901
13581438,2025-10-01 00:00:00,689.97,11246511
13200792,2025-10-01 00:00:00,71.5,1165450
12694496,2025-10-01 00:00:00,33.46,545398
12906373,2025-10-01 00:00:00,25.66,418258
12997709,2025-10-01 00:00:00,1129.01,18402863
13366080,2025-10-01 00:00:00,562.96,9176248
12903718,2025-10-01 00:00:00,14.82,241566
12964371,2025-10-01 00:00:00,1241.68,20239384
12736349,2025-10-01 00:00:00,1182.89,19281107
12694312,2025-10-01 00:00:00,741.16,12080908
13173085,2025-10-01 00:00:00,347.2,5659360
13576642,2025-10-01 00:00:00,162.28,2645164
13522715,2025-10-01 00:00:00,187.55,3057065
13236819,2025-10-01 00:00:00,860.16,14020608
13360628,2025-10-01 00:00:00,270.28,4405564
13307053,2025-10-01 00:00:00,33.5,546050
13111227,2025-10-01 00:00:00,2344.38,38213394
13177981,2025-10-01 00:00:00,790.45,12884335
13643792,2025-10-01 00:00:00,60.83,991529
12977076,2025-10-01 00:00:00,1130.62,18429106
12917464,2025-10-01 00:00:00,22.83,372129
12941459,2025-10-01 00:00:00,3637.72,59294836
12780422,2025-10-01 00:00:00,329.26,5366938
13546688,2025-10-01 00:00:00,2150.34,35050542
13081434,2025-10-01 00:00:00,711.48,11597124
13405375,2025-10-01 00:00:00,431.85,7039155
13211609,2025-10-01 00:00:00,251.95,4106785
12865515,2025-10-01 00:00:00,9075.84,147936192
12972143,2025-10-01 00:00:00,447.88,7300444
13162945,2025-10-01 00:00:00,442.4,7211120
13224136,2025-10-01 00:00:00,166.32,2711016
12800304,2025-10-01 00:00:00,1911.61,31159243
13211998,2025-10-01 00:00:00,318.01,5183563
13265104,2025-10-01 00:00:00,2060.68,33589084
12925458,2025-10-01 00:00:00,100.71,1641573
13449251,2025-10-01 00:00:00,47.6,775880
13376143,2025-10-01 00:00:00,407.69,6645347
12929185,2025-10-01 00:00:00,110.44,1800172
12974981,2025-10-01 00:00:00,387.42,6314946
13346722,2025-10-01 00:00:00,251.93,4106459
12892180,2025-10-01 00:00:00,14.85,242055
13546529,2025-10-01 00:00:00,306.83,5001329
13181771,2025-10-01 00:00:00,1483.33,24178279
12755957,2025-10-01 00:00:00,105.21,1714923
13661068,2025-10-01 00:00:00,172.72,2815336
13407014,2025-10-01 00:00:00,2596.28,42319364
12702336,2025-10-01 00:00:00,187.02,3048426
13511986,2025-10-01 00:00:00,58.08,946704
13611196,2025-10-01 00:00:00,67.6,1101880
13135240,2025-10-01 00:00:00,193.46,3153398
12656337,2025-10-01 00:00:00,315.49,5142487
12873303,2025-10-01 00:00:00,165.71,2701073
13109377,2025-10-01 00:00:00,49.76,811088
13135319,2025-10-01 00:00:00,76.3,1243690
13105969,2025-10-01 00:00:00,145.78,2376214
13408908,2025-10-01 00:00:00,29.06,473678
13544778,2025-10-01 00:00:00,109.89,1791207
13549272,2025-10-01 00:00:00,2207.27,35978501
13454388,2025-10-01 00:00:00,216.41,3527483
13217070,2025-10-01 00:00:00,2777.66,45275858
13131825,2025-10-01 00:00:00,134.94,2199522
13194759,2025-10-01 00:00:00,152.03,2478089
13444305,2025-10-01 00:00:00,781.02,12730626
13061681,2025-10-01 00:00:00,508.95,8295885
12732214,2025-10-01 00:00:00,60.02,978326
13673132,2025-10-01 00:00:00,515.96,8410148
13376689,2025-10-01 00:00:00,34.4,560720
12929869,2025-10-01 00:00:00,1069.99,17440837
12829945,2025-10-01 00:00:00,270.35,4406705
13023265,2025-10-01 00:00:00,1984.65,32349795
12933179,2025-10-01 00:00:00,455.9,7431170
12651643,2025-10-01 00:00:00,60.88,992344
12755162,2025-10-01 00:00:00,1304.03,21255689
13577311,2025-10-01 00:00:00,108.05,1761215
12766736,2025-10-01 00:00:00,97.64,1591532
12684844,2025-10-01 00:00:00,10.39,169357
12907129,2025-10-01 00:00:00,47.79,778977
12908560,2025-10-01 00:00:00,452.21,7371023
13506860,2025-10-01 00:00:00,184.41,3005883
12707804,2025-10-01 00:00:00,72.29,1178327
13586708,2025-10-01 00:00:00,1251.79,20404177
13048925,2025-10-01 00:00:00,112.48,1833424
13453077,2025-10-01 00:00:00,559.83,9125229
13055136,2025-10-01 00:00:00,1094.16,17834808
13499483,2025-10-01 00:00:00,1005.08,16382804
12816277,2025-10-01 00:00:00,407.61,6644043
13469171,2025-10-01 00:00:00,117.91,1921933
13115060,2025-10-01 00:00:00,183.82,2996266
13166171,2025-10-01 00:00:00,651.24,10615212
12752094,2025-10-01 00:00:00,25.73,419399
13369887,2025-10-01 00:00:00,344.14,5609482
12960968,2025-10-01 00:00:00,902.16,14705208
13018707,2025-10-01 00:00:00,444.14,7239482
12687060,2025-10-01 00:00:00,136.16,2219408
12819811,2025-10-01 00:00:00,548.61,8942343
13292637,2025-10-01 00:00:00,112.41,1832283
13214186,2025-10-01 00:00:00,32.83,535129
13455993,2025-10-01 00:00:00,1143.78,18643614
13189699,2025-10-01 00:00:00,646.91,10544633
12907172,2025-10-01 00:00:00,130.55,2127965
12984912,2025-10-01 00:00:00,803.48,13096724
12885226,2025-10-01 00:00:00,257.64,4199532
13312478,2025-10-01 00:00:00,131.99,2151437
12764541,2025-10-01 00:00:00,2717.11,44288893
13001696,2025-10-01 00:00:00,143.55,2339865
13662475,2025-10-01 00:00:00,677.12,11037056
13433687,2025-10-01 00:00:00,31.31,510353
13009504,2025-10-01 00:00:00,325.12,5299456
13228067,2025-10-01 00:00:00,184.89,3013707
12854244,2025-10-01 00:00:00,49.18,801634
13414256,2025-10-01 00:00:00,1163.44,18964072
13245858,2025-10-01 00:00:00,2838.23,46263149
12780345,2025-10-01 00:00:00,636.49,10374787
12699082,2025-10-01 00:00:00,1155.47,18834161
13626600,2025-10-01 00:00:00,557.9,9093770
13362817,2025-10-01 00:00:00,1345.5,21931650
13305216,2025-10-01 00:00:00,334.48,5452024
13248351,2025-10-01 00:00:00,333.31,5432953
13606086,2025-10-01 00:00:00,23.04,375552
12691476,2025-10-01 00:00:00,912.71,14877173
13440367,2025-10-01 00:00:00,996.45,16242135
13324105,2025-10-01 00:00:00,2152.93,35092759
13672031,2025-10-01 00:00:00,764.51,12461513
12768262,2025-10-01 00:00:00,47.73,777999
13029922,2025-10-01 00:00:00,189.33,3086079
13064017,2025-10-01 00:00:00,37.58,612554
13141860,2025-10-01 00:00:00,253.58,4133354
12766399,2025-10-01 00:00:00,256.63,4183069
13485077,2025-10-01 00:00:00,301.76,4918688
12848131,2025-10-01 00:00:00,617.86,10071118
13477264,2025-10-01 00:00:00,102.85,1676455
12844738,2025-10-01 00:00:00,98.82,1610766
12825312,2025-10-01 00:00:00,828.48,13504224
13337909,2025-10-01 00:00:00,162.69,2651847
12831141,2025-10-01 00:00:00,167.2,2725360
12940971,2025-10-01 00:00:00,113.3,1846790
13036945,2025-10-01 00:00:00,28.5,464550
13613805,2025-10-01 00:00:00,89.3,1455590
12780877,2025-10-01 00:00:00,482.79,7869477
13139890,2025-10-01 00:00:00,109.05,1777515
12725948,2025-10-01 00:00:00,1282.66,20907358
13064310,2025-10-01 00:00:00,21.99,358437
13063501,2025-10-01 00:00:00,555.05,9047315
13098893,2025-10-01 00:00:00,174.6,2845980
12718993,2025-10-01 00:00:00,938.97,15305211
13430165,2025-10-01 00:00:00,765.46,12476998
13353292,2025-10-01 00:00:00,67.19,1095197
13396128,2025-10-01 00:00:00,26.37,429831
13459408,2025-10-01 00:00:00,419.6,6839480
12777882,2025-10-01 00:00:00,26.36,429668
12945944,2025-10-01 00:00:00,15770.45,257058335
12747644,2025-10-01 00:00:00,94.88,1546544
13537579,2025-10-01 00:00:00,60.57,987291
12837422,2025-10-01 00:00:00,318.18,5186334
12695862,2025-10-01 00:00:00,84.23,1372949
13295794,2025-10-01 00:00:00,403.9,6583570
13583280,2025-10-01 00:00:00,56.11,914593
12649414,2025-10-01 00:00:00,364.94,5948522
13379975,2025-10-01 00:00:00,1972.43,32150609
12713325,2025-10-01 00:00:00,118.59,1933017
13002090,2025-10-01 00:00:00,725.43,11824509
13311645,2025-10-01 00:00:00,65.14,1061782
13526389,2025-10-01 00:00:00,19.87,323881
12954907,2025-10-01 00:00:00,177.55,2894065
13251280,2025-10-01 00:00:00,3753.66,61184658
12798249,2025-10-01 00:00:00,1108.29,18065127
13018012,2025-10-01 00:00:00,391.48,6381124
12673377,2025-10-01 00:00:00,22.76,370988
13484203,2025-10-01 00:00:00,251.2,4094560
13154028,2025-10-01 00:00:00,93.29,1520627
12750234,2025-10-01 00:00:00,327.3,5334990
13104225,2025-10-01 00:00:00,47.68,777184
13358410,2025-10-01 00:00:00,400.12,6521956
13614761,2025-10-01 00:00:00,606.06,9878778
13054662,2025-10-01 00:00:00,8.65,140995
13511680,2025-10-01 00:00:00,14.75,240425
13218619,2025-10-01 00:00:00,399.09,6505167
12678229,2025-10-01 00:00:00,354.46,5777698
12830403,2025-10-01 00:00:00,287.22,4681686
12691752,2025-10-01 00:00:00,61.38,1000494
13227467,2025-10-01 00:00:00,211.52,3447776
12774185,2025-10-01 00:00:00,1192.04,19430252
13272120,2025-10-01 00:00:00,327.55,5339065
12875627,2025-10-01 00:00:00,315.32,5139716
13043938,2025-10-01 00:00:00,110.99,1809137
13550546,2025-10-01 00:00:00,69.45,1132035
13417031,2025-10-01 00:00:00,296.4,4831320
12985898,2025-10-01 00:00:00,5655.21,92179923
13239851,2025-10-01 00:00:00,460.74,7510062
13388272,2025-10-01 00:00:00,136.71,2228373
13034828,2025-10-01 00:00:00,2616.11,42642593
12673140,2025-10-01 00:00:00,207.57,3383391
13208401,2025-10-01 00:00:00,3466.66,56506558
12860552,2025-10-01 00:00:00,701.91,11441133
12826676,2025-10-01 00:00:00,76.78,1251514
13537207,2025-10-01 00:00:00,136.97,2232611
12676735,2025-10-01 00:00:00,46.77,762351
13271208,2025-10-01 00:00:00,6446.74,105081862
13189214,2025-10-01 00:00:00,71.26,1161538
12959310,2025-10-01 00:00:00,101.77,1658851
12765376,2025-10-01 00:00:00,181.73,2962199
13527273,2025-10-01 00:00:00,279.59,4557317
13173700,2025-10-01 00:00:00,1103.91,17993733
12740835,2025-10-01 00:00:00,679.71,11079273
13475249,2025-10-01 00:00:00,48.82,795766
13589280,2025-10-01 00:00:00,317.29,5171827
13422507,2025-10-01 00:00:00,166.86,2719818
13567106,2025-10-01 00:00:00,594.24,9686112
13273791,2025-10-01 00:00:00,513.35,8367605
13562917,2025-10-01 00:00:00,475.78,7755214
13426968,2025-10-01 00:00:00,228.68,3727484
13263085,2025-10-01 00:00:00,157.12,2561056
12824711,2025-10-01 00:00:00,240.43,3919009
13420021,2025-10-01 00:00:00,158.94,2590722
13552777,2025-10-01 00:00:00,203.15,3311345
13421347,2025-10-01 00:00:00,25.73,419399
13156968,2025-10-01 00:00:00,64.64,1053632
12976174,2025-10-01 00:00:00,244.15,3979645
13667613,2025-10-01 00:00:00,64.73,1055099
12646938,2025-10-01 00:00:00,237.33,3868479
12733452,2025-10-01 00:00:00,241.32,3933516
13344691,2025-10-01 00:00:00,1399.72,22815436
13167163,2025-10-01 00:00:00,5048.14,82284682
13291498,2025-10-01 00:00:00,280.94,4579322
13431287,2025-10-01 00:00:00,242.47,3952261
12995329,2025-10-01 00:00:00,644.02,10497526
13378108,2025-10-01 00:00:00,10.65,173595
13433210,2025-10-01 00:00:00,318.74,5195462
13022155,2025-10-01 00:00:00,49.8,811740
12668162,2025-10-01 00:00:00,92.4,1506120
13140380,2025-10-01 00:00:00,1264.07,20604341
12744502,2025-10-01 00:00:00,181.43,2957309
13136043,2025-10-01 00:00:00,1591.68,25944384
12938747,2025-10-01 00:00:00,158.41,2582083
13210480,2025-10-01 00:00:00,589.16,9603308
13413243,2025-10-01 00:00:00,35.95,585985
12990132,2025-10-01 00:00:00,946.73,15431699
13390727,2025-10-01 00:00:00,140.59,2291617
13109049,2025-10-01 00:00:00,239.2,3898960
13176812,2025-10-01 00:00:00,337.53,5501739
13400439,2025-10-01 00:00:00,399.19,6506797
13658453,2025-10-01 00:00:00,1320.46,21523498
13494323,2025-10-01 00:00:00,126.4,2060320
13415067,2025-10-01 00:00:00,1840.24,29995912
13302845,2025-10-01 00:00:00,6.35,103505
12996492,2025-10-01 00:00:00,35.49,578487
12804741,2025-10-01 00:00:00,26.66,434558
13467286,2025-10-01 00:00:00,1165.18,18992434
13605780,2025-10-01 00:00:00,89.92,1465696
12916921,2025-10-01 00:00:00,1127.85,18383955
12920464,2025-10-01 00:00:00,67.95,1107585
13421934,2025-10-01 00:00:00,76.55,1247765
13270549,2025-10-01 00:00:00,205.88,3355844
12702291,2025-10-01 00:00:00,1760.54,28696802
13237321,2025-10-01 00:00:00,138.25,2253475
13541408,2025-10-01 00:00:00,193.36,3151768
13601426,2025-10-01 00:00:00,61.16,996908
13438326,2025-10-01 00:00:00,67.46,1099598
12654194,2025-10-01 00:00:00,227.87,3714281
13203171,2025-10-01 00:00:00,355.58,5795954
12941125,2025-10-01 00:00:00,389.98,6356674
12804107,2025-10-01 00:00:00,41.06,669278
12641645,2025-10-01 00:00:00,49.8,811740
13074237,2025-10-01 00:00:00,750.58,12234454
13212218,2025-10-01 00:00:00,45.88,747844
13106983,2025-10-01 00:00:00,100.09,1631467
13226308,2025-10-01 00:00:00,498.91,8132233
13633081,2025-10-01 00:00:00,197.01,3211263
13304632,2025-10-01 00:00:00,6286.24,102465712
12669338,2025-10-01 00:00:00,505.68,8242584
13322268,2025-10-01 00:00:00,43.53,709539
12924887,2025-10-01 00:00:00,734.04,11964852
13317369,2025-10-01 00:00:00,38.59,629017
13443535,2025-10-01 00:00:00,190.51,3105313
12729717,2025-10-01 00:00:00,38.98,635374
13230132,2025-10-01 00:00:00,1763.76,28749288
13610668,2025-10-01 00:00:00,189.24,3084612
